Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051301~cell division	56	5.118829981718465	0.008264076843799853	1777928_AT, 1779586_AT, 1775640_AT, 1770636_AT, 1777896_AT, 1772894_AT, 1771119_AT, 1769374_AT, 1772968_AT, 1780129_AT, 1779227_AT, 1777918_AT, 1775522_AT, 1775262_AT, 1770463_AT, 1775719_AT, 1778024_AT, 1778546_AT, 1779843_AT, 1775320_AT, 1771389_AT, 1779631_AT, 1776614_AT, 1772821_AT, 1775481_AT, 1775495_AT, 1774775_AT, 1770871_AT, 1771925_AT, 1779584_AT, 1777701_AT, 1769793_AT, 1777807_AT, 1775161_AT, 1778802_AT, 1769770_AT, 1772084_AT, 1775444_AT, 1779753_AT, 1777138_AT, 1779350_AT, 1778322_AT, 1774342_AT, 1772442_AT, 1778540_AT, 1776774_AT, 1780046_AT, 1774035_AT, 1778833_AT, 1769666_AT, 1774087_AT, 1779389_AT, 1769796_AT, 1769740_AT, 1773828_AT, 1773361_AT	1065	354	9427	1.4002599400546405	0.999998967641991	0.3268245627988466	0.32131517823631334
GOTERM_BP_DIRECT	GO:0006633~fatty acid biosynthetic process	10	0.9140767824497258	0.009007653728794491	1771509_AT, 1777477_AT, 1769885_AT, 1771814_AT, 1780077_AT, 1776363_AT, 1775760_AT, 1769703_AT, 1777039_AT, 1775846_AT	1065	33	9427	2.6823161189358373	0.9999997029915404	0.3479468103145965	0.34208136137491635
GOTERM_BP_DIRECT	GO:0009116~nucleoside metabolic process	8	0.7312614259597806	0.011012457975025307	1776610_AT, 1769730_AT, 1770750_AT, 1770747_AT, 1775083_AT, 1771134_AT, 1779140_AT, 1772870_AT	1065	23	9427	3.0788324147785264	0.9999999897209351	0.41572028855720533	0.4087123607549165
GOTERM_BP_DIRECT	GO:0019236~response to pheromone	10	0.9140767824497258	0.013428573479282299	1771057_AT, 1776885_AT, 1775050_AT, 1777022_AT, 1778322_AT, 1778591_AT, 1775095_AT, 1777181_AT, 1773426_AT, 1772134_AT	1065	35	9427	2.5290409121395037	0.9999999998231954	0.49566356775750886	0.48730801092595544
GOTERM_BP_DIRECT	GO:0008152~metabolic process	20	1.8281535648994516	0.01385560756775044	1769731_AT, 1770167_AT, 1769730_AT, 1769455_AT, 1775847_AT, 1778486_AT, 1769937_AT, 1777039_AT, 1777053_AT, 1776662_AT, 1771498_AT, 1779682_AT, 1771962_AT, 1776046_AT, 1775263_AT, 1775397_AT, 1780031_AT, 1773828_AT, 1769968_AT, 1775874_AT	1065	99	9427	1.7882107459572247	0.9999999999138637	0.49713365735949766	0.4887533187646355
GOTERM_BP_DIRECT	GO:0006520~cellular amino acid metabolic process	8	0.7312614259597806	0.01406699692708994	1776811_AT, 1779682_AT, 1772549_AT, 1773457_AT, 1776650_AT, 1778479_AT, 1773727_AT, 1774930_AT	1065	24	9427	2.9505477308294212	0.9999999999396693	0.49713365735949766	0.4887533187646355
GOTERM_BP_DIRECT	GO:0009082~branched-chain amino acid biosynthetic process	7	0.6398537477148081	0.01514588604270411	1777629_AT, 1779000_AT, 1780059_AT, 1777374_AT, 1773900_AT, 1780138_AT, 1773750_AT	1065	19	9427	3.261131702495675	0.9999999999902112	0.5144132350618087	0.5057416091847884
GOTERM_BP_DIRECT	GO:0006353~DNA-templated transcription, termination	6	0.5484460694698354	0.015175345284785445	1778936_AT, 1777489_AT, 1771831_AT, 1771279_AT, 1773901_AT, 1771353_AT	1065	14	9427	3.793561368209256	0.9999999999906857	0.5144132350618087	0.5057416091847884
GOTERM_BP_DIRECT	GO:0042790~transcription of nuclear large rRNA transcript from RNA polymerase I promoter	8	0.7312614259597806	0.017681897433003725	1769863_AT, 1770824_AT, 1779813_AT, 1771463_AT, 1774092_AT, 1776091_AT, 1780190_AT, 1773865_AT	1065	25	9427	2.8325258215962443	0.9999999999998649	0.5873926327243837	0.5774907701619016
GOTERM_BP_DIRECT	GO:0009165~nucleotide biosynthetic process	5	0.4570383912248629	0.019375700337741886	1770750_AT, 1770747_AT, 1770448_AT, 1770221_AT, 1779140_AT	1065	10	9427	4.425821596244131	0.9999999999999923	0.6248597696658087	0.6143263117786066
GOTERM_BP_DIRECT	GO:0007118~budding cell apical bud growth	7	0.6398537477148081	0.019619431246043692	1778281_AT, 1771389_AT, 1775050_AT, 1771525_AT, 1769374_AT, 1774342_AT, 1770865_AT	1065	20	9427	3.098075117370892	0.9999999999999949	0.6248597696658087	0.6143263117786066
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	18	1.6453382084095063	0.020104749619725592	1770824_AT, 1779813_AT, 1775422_AT, 1773288_AT, 1777189_AT, 1771463_AT, 1771776_AT, 1775958_AT, 1779157_AT, 1778065_AT, 1770773_AT, 1770424_AT, 1771706_AT, 1776091_AT, 1770483_AT, 1771358_AT, 1776267_AT, 1778219_AT	1065	89	9427	1.79021997151448	0.9999999999999978	0.6248597696658087	0.6143263117786066
GOTERM_BP_DIRECT	GO:0031106~septin ring organization	6	0.5484460694698354	0.020690720849861215	1775050_AT, 1775640_AT, 1770896_AT, 1776125_AT, 1773426_AT, 1774142_AT	1065	15	9427	3.5406572769953053	0.9999999999999992	0.6248597696658087	0.6143263117786066
GOTERM_BP_DIRECT	GO:0030026~cellular manganese ion homeostasis	6	0.5484460694698354	0.020690720849861215	1772752_AT, 1776029_AT, 1769667_AT, 1778989_AT, 1779160_AT, 1774560_AT	1065	15	9427	3.5406572769953053	0.9999999999999992	0.6248597696658087	0.6143263117786066
GOTERM_BP_DIRECT	GO:0008033~tRNA processing	22	2.010968921389397	0.026792526712835933	1770011_AT, 1776359_AT, 1769484_AT, 1778073_AT, 1778262_AT, 1773892_AT, 1775821_AT, 1773099_AT, 1779917_AT, 1778245_AT, 1777967_AT, 1778364_AT, 1771367_AT, 1769637_AT, 1777199_AT, 1769388_AT, 1772723_AT, 1776697_AT, 1771831_AT, 1776151_AT, 1774347_AT, 1773086_AT	1065	120	9427	1.6228012519561814	1.0	0.7689704405196254	0.7560076636776328
GOTERM_BP_DIRECT	GO:0006418~tRNA aminoacylation for protein translation	9	0.8226691042047531	0.027208082337377256	1774604_AT, 1779238_AT, 1778673_AT, 1776027_AT, 1778947_AT, 1776877_AT, 1772939_AT, 1770820_AT, 1779139_AT	1065	33	9427	2.414084507042253	1.0	0.7689704405196254	0.7560076636776328
GOTERM_BP_DIRECT	GO:1902626~assembly of large subunit precursor of preribosome	6	0.5484460694698354	0.02736545891513784	1778912_AT, 1778063_AT, 1775150_AT, 1771626_AT, 1772264_AT, 1777948_AT	1065	16	9427	3.3193661971830988	1.0	0.7689704405196254	0.7560076636776328
GOTERM_BP_DIRECT	GO:0000710~meiotic mismatch repair	6	0.5484460694698354	0.02736545891513784	1769718_AT, 1775860_AT, 1775548_AT, 1774838_AT, 1776554_AT, 1775425_AT	1065	16	9427	3.3193661971830988	1.0	0.7689704405196254	0.7560076636776328
GOTERM_BP_DIRECT	GO:0044205~'de novo' UMP biosynthetic process	5	0.4570383912248629	0.027777378947126743	1769995_AT, 1777630_AT, 1776610_AT, 1779468_AT, 1779682_AT	1065	11	9427	4.023474178403756	1.0	0.7689704405196254	0.7560076636776328
GOTERM_BP_DIRECT	GO:0000920~cell separation after cytokinesis	7	0.6398537477148081	0.031079978036247135	1771389_AT, 1769455_AT, 1776371_AT, 1771525_AT, 1778568_AT, 1769374_AT, 1779965_AT	1065	22	9427	2.8164319248826293	1.0	0.805300571926249	0.7917253666198463
GOTERM_BP_DIRECT	GO:0000055~ribosomal large subunit export from nucleus	10	0.9140767824497258	0.03121878663867074	1779287_AT, 1779249_AT, 1779516_AT, 1771675_AT, 1771493_AT, 1777481_AT, 1774349_AT, 1778653_AT, 1779404_AT, 1773459_AT	1065	40	9427	2.2129107981220657	1.0	0.805300571926249	0.7917253666198463
GOTERM_BP_DIRECT	GO:0008360~regulation of cell shape	9	0.8226691042047531	0.032178691195580394	1779753_AT, 1773780_AT, 1779133_AT, 1775390_AT, 1770488_AT, 1776125_AT, 1775095_AT, 1770055_AT, 1774142_AT	1065	34	9427	2.3430820215410106	1.0	0.805300571926249	0.7917253666198463
GOTERM_BP_DIRECT	GO:0006333~chromatin assembly or disassembly	6	0.5484460694698354	0.035263650722877835	1775235_AT, 1771292_AT, 1773349_AT, 1773720_AT, 1773559_AT, 1777846_AT	1065	17	9427	3.124109362054681	1.0	0.805300571926249	0.7917253666198463
GOTERM_BP_DIRECT	GO:0015691~cadmium ion transport	3	0.2742230347349177	0.03531676306921677	1771408_AT, 1769667_AT, 1769853_AT	1065	3	9427	8.851643192488265	1.0	0.805300571926249	0.7917253666198463
GOTERM_BP_DIRECT	GO:0015823~phenylalanine transport	3	0.2742230347349177	0.03531676306921677	1775399_AT, 1770480_AT, 1778141_AT	1065	3	9427	8.851643192488265	1.0	0.805300571926249	0.7917253666198463
GOTERM_BP_DIRECT	GO:0000038~very long-chain fatty acid metabolic process	3	0.2742230347349177	0.03531676306921677	1780077_AT, 1775760_AT, 1775846_AT	1065	3	9427	8.851643192488265	1.0	0.805300571926249	0.7917253666198463
GOTERM_BP_DIRECT	GO:0046940~nucleoside monophosphate phosphorylation	4	0.3656307129798903	0.03539249954883575	1771081_AT, 1773160_AT, 1770221_AT, 1775928_AT	1065	7	9427	5.058081824279007	1.0	0.805300571926249	0.7917253666198463
GOTERM_BP_DIRECT	GO:0070868~heterochromatin organization involved in chromatin silencing	4	0.3656307129798903	0.03539249954883575	1776125_AT, 1779735_AT, 1776235_AT, 1774797_AT	1065	7	9427	5.058081824279007	1.0	0.805300571926249	0.7917253666198463
GOTERM_BP_DIRECT	GO:0044718~siderophore transmembrane transport	4	0.3656307129798903	0.03539249954883575	1773278_AT, 1772622_AT, 1776679_AT, 1774022_AT	1065	7	9427	5.058081824279007	1.0	0.805300571926249	0.7917253666198463
GOTERM_BP_DIRECT	GO:0000154~rRNA modification	4	0.3656307129798903	0.03539249954883575	1775233_AT, 1775762_AT, 1772442_AT, 1773099_AT	1065	7	9427	5.058081824279007	1.0	0.805300571926249	0.7917253666198463
GOTERM_BP_DIRECT	GO:0015833~peptide transport	4	0.3656307129798903	0.03539249954883575	1779075_AT, 1777376_AT, 1771408_AT, 1779445_AT	1065	7	9427	5.058081824279007	1.0	0.805300571926249	0.7917253666198463
GOTERM_BP_DIRECT	GO:0051457~maintenance of protein location in nucleus	4	0.3656307129798903	0.03539249954883575	1777928_AT, 1779618_AT, 1777253_AT, 1776449_AT	1065	7	9427	5.058081824279007	1.0	0.805300571926249	0.7917253666198463
GOTERM_BP_DIRECT	GO:0042761~very long-chain fatty acid biosynthetic process	5	0.4570383912248629	0.038029193559246985	1777477_AT, 1769885_AT, 1776363_AT, 1775760_AT, 1769703_AT	1065	12	9427	3.6881846635367763	1.0	0.8193425260196835	0.8055306110717297
GOTERM_BP_DIRECT	GO:0032012~regulation of ARF protein signal transduction	5	0.4570383912248629	0.038029193559246985	1775459_AT, 1777631_AT, 1775089_AT, 1778192_AT, 1773195_AT	1065	12	9427	3.6881846635367763	1.0	0.8193425260196835	0.8055306110717297
GOTERM_BP_DIRECT	GO:0000054~ribosomal subunit export from nucleus	7	0.6398537477148081	0.03816263217529339	1770884_S_AT, 1775614_AT, 1778063_AT, 1778322_AT, 1778038_AT, 1777948_AT, 1774276_AT, 1770173_AT	1065	23	9427	2.6939783629312104	1.0	0.8193425260196835	0.8055306110717297
GOTERM_BP_DIRECT	GO:0010468~regulation of gene expression	8	0.7312614259597806	0.03861251576227892	1773836_AT, 1775771_AT, 1774467_AT, 1777253_AT, 1777660_AT, 1773426_AT, 1773349_AT, 1773720_AT	1065	29	9427	2.441832604824348	1.0	0.8193425260196835	0.8055306110717297
GOTERM_BP_DIRECT	GO:0006270~DNA replication initiation	11	1.0054844606946984	0.03896933146029801	1770765_AT, 1779227_AT, 1770864_AT, 1776707_AT, 1774035_AT, 1776090_AT, 1775928_AT, 1776004_AT, 1769665_AT, 1773209_AT, 1771620_AT	1065	48	9427	2.028501564945227	1.0	0.8193425260196835	0.8055306110717297
GOTERM_BP_DIRECT	GO:0006865~amino acid transport	11	1.0054844606946984	0.03896933146029801	1775399_AT, 1777714_AT, 1775901_AT, 1770480_AT, 1778450_AT, 1779364_AT, 1773316_AT, 1778141_AT, 1774074_S_AT, 1773748_AT, 1774026_AT	1065	48	9427	2.028501564945227	1.0	0.8193425260196835	0.8055306110717297
GOTERM_BP_DIRECT	GO:0006360~transcription from RNA polymerase I promoter	9	0.8226691042047531	0.043897958411304346	1769863_AT, 1770824_AT, 1779813_AT, 1773288_AT, 1771463_AT, 1776091_AT, 1771706_AT, 1776267_AT, 1778219_AT	1065	36	9427	2.2129107981220657	1.0	0.8891292629577751	0.8741409310114671
GOTERM_BP_DIRECT	GO:0030148~sphingolipid biosynthetic process	9	0.8226691042047531	0.043897958411304346	1771724_AT, 1778279_AT, 1778090_AT, 1777477_AT, 1769885_AT, 1771591_AT, 1776363_AT, 1770852_AT, 1769703_AT	1065	36	9427	2.2129107981220657	1.0	0.8891292629577751	0.8741409310114671
GOTERM_BP_DIRECT	GO:0006207~'de novo' pyrimidine nucleobase biosynthetic process	6	0.5484460694698354	0.044429698269413204	1769995_AT, 1777630_AT, 1776610_AT, 1779468_AT, 1779682_AT, 1773884_AT	1065	18	9427	2.9505477308294212	1.0	0.8891292629577751	0.8741409310114671
GOTERM_BP_DIRECT	GO:1990414~replication-born double-strand break repair via sister chromatid exchange	6	0.5484460694698354	0.044429698269413204	1775495_AT, 1776813_AT, 1770650_AT, 1772741_AT, 1778183_AT, 1777660_AT	1065	18	9427	2.9505477308294212	1.0	0.8891292629577751	0.8741409310114671
GOTERM_BP_DIRECT	GO:0001732~formation of cytoplasmic translation initiation complex	7	0.6398537477148081	0.04619451059165921	1771464_AT, 1777358_AT, 1776009_AT, 1771658_AT, 1780076_AT, 1771444_AT, 1775417_AT	1065	24	9427	2.5817292644757432	1.0	0.9134414534850709	0.898043283287851
GOTERM_BP_DIRECT	GO:0006303~double-strand break repair via nonhomologous end joining	10	0.9140767824497258	0.04751490307526923	1775719_AT, 1771925_AT, 1779774_AT, 1773160_AT, 1772743_AT, 1776856_AT, 1773559_AT, 1776235_AT, 1774810_AT, 1777959_AT	1065	43	9427	2.0585216726716893	1.0	0.9284971059767317	0.9128451379048783
GOTERM_BP_DIRECT	GO:0071421~manganese ion transmembrane transport	5	0.4570383912248629	0.0501593278945315	1772752_AT, 1769667_AT, 1778989_AT, 1779160_AT, 1774560_AT	1065	13	9427	3.4044781509570243	1.0	0.9382107021339537	0.9223949889131526
GOTERM_BP_DIRECT	GO:0022900~electron transport chain	5	0.4570383912248629	0.0501593278945315	1771499_AT, 1771509_AT, 1778089_AT, 1772202_AT, 1775257_AT	1065	13	9427	3.4044781509570243	1.0	0.9382107021339537	0.9223949889131526
GOTERM_BP_DIRECT	GO:0070550~rDNA condensation	5	0.4570383912248629	0.0501593278945315	1780129_AT, 1777859_AT, 1777660_AT, 1779843_AT, 1772020_AT	1065	13	9427	3.4044781509570243	1.0	0.9382107021339537	0.9223949889131526
GOTERM_BP_DIRECT	GO:0006015~5-phosphoribose 1-diphosphate biosynthetic process	4	0.3656307129798903	0.051965914868346626	1770750_AT, 1770747_AT, 1771134_AT, 1779140_AT	1065	8	9427	4.425821596244131	1.0	0.9382107021339537	0.9223949889131526
GOTERM_BP_DIRECT	GO:0009156~ribonucleoside monophosphate biosynthetic process	4	0.3656307129798903	0.051965914868346626	1770750_AT, 1770747_AT, 1771134_AT, 1779140_AT	1065	8	9427	4.425821596244131	1.0	0.9382107021339537	0.9223949889131526
GOTERM_BP_DIRECT	GO:0006796~phosphate-containing compound metabolic process	4	0.3656307129798903	0.051965914868346626	1779615_AT, 1772045_AT, 1779985_AT, 1776388_AT	1065	8	9427	4.425821596244131	1.0	0.9382107021339537	0.9223949889131526
GOTERM_BP_DIRECT	GO:0040020~regulation of meiotic nuclear division	4	0.3656307129798903	0.051965914868346626	1780101_AT, 1775262_AT, 1770400_AT, 1772968_AT	1065	8	9427	4.425821596244131	1.0	0.9382107021339537	0.9223949889131526
GOTERM_BP_DIRECT	GO:0006694~steroid biosynthetic process	7	0.6398537477148081	0.055198493694426774	1772997_AT, 1779201_AT, 1771171_AT, 1779961_AT, 1778784_AT, 1776122_AT, 1770571_AT	1065	25	9427	2.4784600938967136	1.0	0.9858569680262674	0.9692380666989131
GOTERM_BP_DIRECT	GO:0042274~ribosomal small subunit biogenesis	10	0.9140767824497258	0.06104015511406433	1774223_AT, 1774976_AT, 1776118_AT, 1777403_AT, 1770876_AT, 1771324_AT, 1777241_AT, 1777706_AT, 1773099_AT, 1772174_AT	1065	45	9427	1.9670318205529476	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0071577~zinc II ion transmembrane transport	5	0.4570383912248629	0.06415292093916625	1777881_AT, 1779979_AT, 1779910_AT, 1779093_AT, 1778989_AT	1065	14	9427	3.1613011401743796	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0046835~carbohydrate phosphorylation	5	0.4570383912248629	0.06415292093916625	1770167_AT, 1774340_AT, 1779098_AT, 1774715_AT, 1774011_AT	1065	14	9427	3.1613011401743796	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:1904668~positive regulation of ubiquitin protein ligase activity	3	0.2742230347349177	0.06538104451206464	1770636_AT, 1778024_AT, 1775262_AT	1065	4	9427	6.6387323943661976	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0006880~intracellular sequestering of iron ion	3	0.2742230347349177	0.06538104451206464	1778033_AT, 1770039_AT, 1779160_AT	1065	4	9427	6.6387323943661976	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0042276~error-prone translesion synthesis	6	0.5484460694698354	0.06664445976519137	1774709_AT, 1779735_AT, 1773962_AT, 1777699_AT, 1776235_AT, 1774797_AT	1065	20	9427	2.6554929577464788	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0006807~nitrogen compound metabolic process	6	0.5484460694698354	0.06664445976519137	1779682_AT, 1774425_AT, 1776998_AT, 1773457_AT, 1779422_AT, 1773884_AT	1065	20	9427	2.6554929577464788	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0042797~tRNA transcription from RNA polymerase III promoter	6	0.5484460694698354	0.06664445976519137	1773288_AT, 1774967_AT, 1771706_AT, 1775958_AT, 1776267_AT, 1778219_AT	1065	20	9427	2.6554929577464788	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0006417~regulation of translation	13	1.1882998171846435	0.06990162902218226	1774748_AT, 1774858_AT, 1774192_AT, 1773984_AT, 1771126_AT, 1769746_AT, 1771830_AT, 1779633_AT, 1770780_AT, 1770817_AT, 1772392_AT, 1776678_AT, 1774667_AT	1065	67	9427	1.7174830074977225	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0000188~inactivation of MAPK activity	4	0.3656307129798903	0.07157459310444911	1774545_AT, 1776420_AT, 1776449_AT, 1775809_AT	1065	9	9427	3.9340636411058947	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0006569~tryptophan catabolic process	4	0.3656307129798903	0.07157459310444911	1771692_AT, 1771529_AT, 1775992_AT, 1777975_AT	1065	9	9427	3.9340636411058947	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0006829~zinc II ion transport	4	0.3656307129798903	0.07157459310444911	1777881_AT, 1779979_AT, 1779910_AT, 1779093_AT	1065	9	9427	3.9340636411058947	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0006348~chromatin silencing at telomere	12	1.0968921389396709	0.07731137517210786	1777332_AT, 1772972_AT, 1771451_AT, 1779662_AT, 1770243_AT, 1772741_AT, 1774971_AT, 1775739_AT, 1773349_AT, 1773720_AT, 1773559_AT, 1774810_AT	1065	61	9427	1.7413068575386748	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0006098~pentose-phosphate shunt	5	0.4570383912248629	0.07995735733422722	1779097_AT, 1778142_AT, 1778954_AT, 1778503_AT, 1772907_AT	1065	15	9427	2.950547730829421	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0000722~telomere maintenance via recombination	8	0.7312614259597806	0.0815482852818222	1776718_AT, 1770243_AT, 1773160_AT, 1775739_AT, 1773281_AT, 1771648_AT, 1771196_AT, 1779917_AT	1065	34	9427	2.0827395747031203	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0000723~telomere maintenance	14	1.2797074954296161	0.0820901693929352	1777332_AT, 1773836_AT, 1773160_AT, 1775739_AT, 1771196_AT, 1773559_AT, 1779917_AT, 1776662_AT, 1773891_AT, 1771988_AT, 1770243_AT, 1770510_AT, 1772743_AT, 1772022_AT	1065	76	9427	1.6305658512478376	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0006869~lipid transport	9	0.8226691042047531	0.08436863551802845	1773837_AT, 1772590_AT, 1771461_AT, 1771460_AT, 1779888_AT, 1769604_AT, 1780077_AT, 1773475_AT, 1770139_AT	1065	41	9427	1.9430436276193743	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0008361~regulation of cell size	7	0.6398537477148081	0.08811507416467534	1770167_AT, 1779813_AT, 1774186_AT, 1777481_AT, 1772968_AT, 1779985_AT, 1772139_AT	1065	28	9427	2.2129107981220657	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0000001~mitochondrion inheritance	7	0.6398537477148081	0.08811507416467534	1771509_AT, 1770933_AT, 1775661_AT, 1773413_AT, 1774342_AT, 1774087_AT, 1775809_AT	1065	28	9427	2.2129107981220657	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0031145~anaphase-promoting complex-dependent catabolic process	8	0.7312614259597806	0.09250178619606109	1769793_AT, 1770636_AT, 1778024_AT, 1771119_AT, 1775262_AT, 1769666_AT, 1770463_AT, 1769740_AT	1065	35	9427	2.023232729711603	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0000470~maturation of LSU-rRNA	8	0.7312614259597806	0.09250178619606109	1777020_AT, 1778912_AT, 1773300_AT, 1771626_AT, 1771490_AT, 1775468_AT, 1777948_AT, 1779169_AT	1065	35	9427	2.023232729711603	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0031146~SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	8	0.7312614259597806	0.09250178619606109	1780046_AT, 1772648_AT, 1771451_AT, 1774738_AT, 1779001_AT, 1776858_AT, 1779631_AT, 1779569_AT	1065	35	9427	2.023232729711603	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0046686~response to cadmium ion	4	0.3656307129798903	0.09394554714811414	1772648_AT, 1774409_AT, 1769853_AT, 1779445_AT	1065	10	9427	3.540657276995305	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0030071~regulation of mitotic metaphase/anaphase transition	4	0.3656307129798903	0.09394554714811414	1769793_AT, 1775522_AT, 1770463_AT, 1769740_AT	1065	10	9427	3.540657276995305	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0009083~branched-chain amino acid catabolic process	4	0.3656307129798903	0.09394554714811414	1779000_AT, 1771692_AT, 1771529_AT, 1777975_AT	1065	10	9427	3.540657276995305	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0006825~copper ion transport	4	0.3656307129798903	0.09394554714811414	1776417_AT, 1772347_AT, 1769667_AT, 1771479_AT	1065	10	9427	3.540657276995305	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0009451~RNA modification	4	0.3656307129798903	0.09394554714811414	1770011_AT, 1776359_AT, 1769484_AT, 1772442_AT	1065	10	9427	3.540657276995305	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0008655~pyrimidine-containing compound salvage	4	0.3656307129798903	0.09394554714811414	1769730_AT, 1772736_AT, 1770721_AT, 1772870_AT	1065	10	9427	3.540657276995305	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0043409~negative regulation of MAPK cascade	4	0.3656307129798903	0.09394554714811414	1774545_AT, 1776420_AT, 1772084_AT, 1775809_AT	1065	10	9427	3.540657276995305	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0007117~budding cell bud growth	4	0.3656307129798903	0.09394554714811414	1779753_AT, 1775397_AT, 1779633_AT, 1780031_AT	1065	10	9427	3.540657276995305	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0007076~mitotic chromosome condensation	6	0.5484460694698354	0.09398116989610021	1780129_AT, 1775495_AT, 1772894_AT, 1777660_AT, 1779843_AT, 1778540_AT	1065	22	9427	2.414084507042254	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0019878~lysine biosynthetic process via aminoadipic acid	6	0.5484460694698354	0.09398116989610021	1772003_AT, 1775974_AT, 1771051_AT, 1769943_AT, 1770440_AT, 1770279_AT	1065	22	9427	2.414084507042254	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0009073~aromatic amino acid family biosynthetic process	5	0.4570383912248629	0.09748799014054398	1779478_AT, 1773765_AT, 1771962_AT, 1779643_AT, 1771346_AT	1065	16	9427	2.766138497652582	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0001522~pseudouridine synthesis	5	0.4570383912248629	0.09748799014054398	1770011_AT, 1776359_AT, 1769484_AT, 1772442_AT, 1772676_AT	1065	16	9427	2.766138497652582	1.0	1.0	0.9837349397590361
GOTERM_BP_DIRECT	GO:0090305~nucleic acid phosphodiester bond hydrolysis	13	1.1882998171846435	0.09901148988307269	1777489_AT, 1773160_AT, 1778262_AT, 1779735_AT, 1776235_AT, 1777967_AT, 1776662_AT, 1773891_AT, 1769742_AT, 1774709_AT, 1778790_AT, 1777959_AT, 1774797_AT	1065	71	9427	1.6207234014415128	1.0	1.0	0.9837349397590361
